"","ccodeB","ccode","year","ongoing","hostlevB","hostlevA","origin1","origin2","joinanni","joinannt","joinmidi","joinmidt","midnum","revisB","revisA","revtyprB","revtypeA","fatalB","fatalA","hiactB","hiactA","settleB","fataldis","hiactdis","hostlevd","recip","numstatB","numstatA","mzcowwar","capB","milperB","milexB","energyB","irstB","upopB","tpopB","majpowB","demautB","SB","WB","capA","milperA","milexA","energyA","irstA","upopA","tpopA","majpowA","demautA","SA","WA","nationyear","numberOFcrises","largestCrisis","targetstate","initiate","revtyprA","revtypeB","settleA","initiatestate","outcome","capabilityRatio","MID","multipleOBS","cap","milper","milex","energy","irst","upop","tpop","majpow"
"1648",310,93,1941,0,1,4,1,1,0,0,0,0,1614,0,0,NA,NA,0,0,NA,20,NA,0,20,4,0,3,1,0,0.00458199996501207,NA,110555,6167,782,1357,9114,0,0.449999988079071,NA,0,0.000192000006791204,NA,NA,NA,0,0,844,0,0.100000001490116,NA,0.25,931941,4,0,0,1,0,0,3,1,8,0.0402178466320038,1,1,0.000192000006791204,NA,NA,NA,0,0,844,0
"1649",740,93,1942,1,1,4,1,1,0,0,0,0,3514,0,0,NA,NA,0,0,NA,20,NA,0,20,4,1,6,1,0,0.0676919966936111,3075,4414273,NA,7044,21480,72880,1,0.550000011920929,NA,0,0.000197999994270504,NA,NA,NA,0,0,863,0,0.100000001490116,NA,0.25,931942,1,1,0,0,0,0,3,1,5,0.00291648251004517,1,NA,0.000197999994270504,NA,NA,NA,0,0,863,0
"1650",NA,93,1943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000201000002562068,NA,NA,NA,0,0,880,0
"1651",NA,93,1944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000148000006447546,NA,909,NA,0,0,900,0
"1652",NA,93,1945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000190999999176711,NA,NA,NA,0,0,923,0
"1653",NA,93,1946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000171000006957911,3,NA,50,0,0,949,0
"1654",NA,93,1947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000148000006447546,3,NA,60,0,0,977,0
"1655",94,93,1948,0,3,3,1,1,0,0,0,0,2340,0,0,NA,NA,NA,NA,7,14,NA,NA,14,3,1,1,1,0,0.000104999999166466,1,3051,170,0,0,808,0,1,0,0.75,0.000148000006447546,3,NA,70,0,0,1001,0,0.100000001490116,1,0.25,931948,2,0,0,1,0,0,3,1,5,0.584980249404907,1,NA,0.000148000006447546,3,NA,70,0,0,1001,0
"1656",94,93,1948,0,4,4,1,1,0,0,0,0,2339,0,1,NA,NA,0,0,18,18,NA,0,18,4,1,1,1,0,0.000104999999166466,1,3051,170,0,0,808,0,1,0,0.75,0.000148000006447546,3,NA,70,0,0,1001,0,0.100000001490116,1,0.25,931948,2,1,0,1,3,0,0,1,0,0.584980249404907,1,1,0.000148000006447546,3,NA,70,0,0,1001,0
"1657",94,93,1949,1,4,4,1,1,0,0,0,0,2339,0,1,NA,NA,NA,NA,18,18,NA,NA,18,4,1,1,1,0,8.70000003487803e-05,0,1340,224,0,0,832,0,1,1,1,0.000224000003072433,3,NA,100,0,103,1028,0,0.100000001490116,1,0.25,931949,1,1,0,0,3,0,1,1,5,0.720257222652435,1,NA,0.000224000003072433,3,NA,100,0,103,1028,0
"1658",NA,93,1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00022299999545794,3,NA,110,0,109,1052,0
"1659",NA,93,1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000220999994780868,3,NA,112,0,114,1083,0
"1660",NA,93,1952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000213999999687076,3,NA,149,0,120,1116,0
"1661",NA,93,1953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000214999992749654,3,NA,157,0,127,1144,0
"1662",94,93,1954,0,4,4,1,1,0,0,0,0,1193,1,1,NA,NA,0,0,18,15,NA,0,18,4,1,2,1,0,8.90000010258518e-05,0,1975,305,0,0,989,0,1,1,1,0.000213000006624497,3,NA,172,0,133,1183,0,0.100000001490116,1,0.5,931954,1,1,0,1,3,3,0,1,0,0.705298006534576,1,NA,0.000213000006624497,3,NA,172,0,133,1183,0
"1663",94,93,1955,1,4,4,1,1,0,0,0,0,1193,1,1,NA,NA,0,0,18,15,NA,0,18,4,1,2,1,0,8.49999996717088e-05,0,2046,287,0,0,1028,0,1,1,1,0.000211000005947426,3,NA,217,0,141,1218,0,0.100000001490116,1,0.5,931955,1,1,0,0,3,3,1,1,6,0.712837815284729,1,NA,0.000211000005947426,3,NA,217,0,141,1218,0
"1664",NA,93,1956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000214999992749654,3,NA,204,0,156,1255,0
"1665",91,93,1957,0,4,4,1,1,0,0,0,0,1173,1,1,NA,NA,0,0,18,16,NA,0,18,4,1,1,1,0,0.000163999997312203,4,4450,292,0,0,1768,0,0.449999988079071,1,0.25,0.000197999994270504,4,7037,222,0,164,1292,0,0.100000001490116,1,0.5,931957,1,1,0,1,1,1,1,1,6,0.546961307525635,1,1,0.000197999994270504,4,7037,222,0,164,1292,0
"1666",94,93,1957,0,3,1,1,1,0,0,0,0,2042,0,0,0,0,0,0,7,NA,3,0,7,3,0,1,1,0,8.70000003487803e-05,0,2399,329,0,0,1110,0,1,1,1,0.000197999994270504,4,7037,222,0,164,1292,0,0.100000001490116,1,0.5,931957,1,1,1,NA,NA,NA,NA,0,5,0.694736838340759,1,NA,0.000197999994270504,4,7037,222,0,164,1292,0
"1667",NA,93,1958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000197999994270504,4,5782,270,0,173,1330,0
"1668",NA,93,1959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000211000005947426,5,6194,273,0,191,1370,0
"1669",NA,93,1960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000209000005270354,5,6700,292,0,201,1411,0
"1670",NA,93,1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000213999999687076,5,6979,298,0,211,1453,0
"1671",91,93,1962,0,4,4,1,1,0,0,0,0,2344,0,0,NA,NA,1,1,18,18,NA,1,18,4,1,1,1,0,0.000218000001041219,4,7250,344,0,156,2096,0,0.449999988079071,1,0.25,0.000216000000364147,5,7546,341,0,223,1496,0,0.100000001490116,1,0.5,931962,1,1,0,1,0,0,3,1,5,0.497695863246918,1,NA,0.000216000000364147,5,7546,341,0,223,1496,0
"1672",NA,93,1963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00022000000171829,5,7801,415,0,235,1541,0
"1673",NA,93,1964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000220999994780868,5,7546,476,0,247,1574,0
"1674",NA,93,1965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000228999997489154,6,8113,462,0,260,1619,0
"1675",NA,93,1966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000230000005103648,6,9348,530,0,274,1660,0
"1676",NA,93,1967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000234000006457791,6,10270,583,0,299,1701,0
"1677",NA,93,1968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000236000007134862,6,10057,679,0,320,1744,0
"1678",NA,93,1969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00023700000019744,6,10241,705,0,344,1788,0
"1679",NA,93,1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000241000001551583,6,12170,771,0,367,1833,0
"1680",NA,93,1971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000257000006968156,7,12400,691,0,399,1889,0
"1681",NA,93,1972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000268000003416091,7,16142,775,0,435,1954,0
"1682",NA,93,1973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000269000011030585,7,15286,836,0,465,2015,0
"1683",NA,93,1974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000276000006124377,7,21959,894,0,494,2084,0
"1684",NA,93,1975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000278999999864027,7,27185,904,0,527,2155,0
"1685",NA,93,1976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000288000010186806,7,37290,990,0,550,2233,0
"1686",94,93,1977,0,3,4,1,1,0,0,0,0,3013,0,1,NA,NA,0,0,9,19,NA,0,19,4,1,1,1,0,0.000192999999853782,0,18436,1197,0,407,2061,0,1,1,1,0.000292999990051612,7,41275,1171,0,573,2312,0,0.100000001490116,1,0.5,931977,1,1,0,1,2,0,3,1,5,0.602880656719208,1,NA,0.000292999990051612,7,41275,1171,0,573,2312,0
"1687",94,93,1978,0,4,4,1,1,0,0,0,0,2346,0,1,NA,NA,1,NA,18,19,NA,1,19,4,1,1,1,0,0.000197999994270504,0,22054,1349,0,422,2111,0,1,1,1,0.000291000003926456,7,43000,1030,0,594,2395,0,0.100000001490116,1,0.5,931978,1,1,0,1,2,0,3,1,5,0.595092058181763,1,NA,0.000291000003926456,7,43000,1030,0,594,2395,0
"1688",91,93,1979,0,4,4,1,1,0,0,0,0,2325,1,0,3,0,NA,NA,17,18,1,NA,18,4,1,1,1,0,0.000344000000040978,11,33000,709,0,596,3564,0,0.449999988079071,0,0,0.000353999988874421,16,42000,1064,0,608,2644,0,NA,0,0,931979,1,1,1,NA,NA,NA,NA,0,5,0.507163286209106,1,NA,0.000353999988874421,16,42000,1064,0,608,2644,0
"1689",100,93,1980,0,3,1,1,1,0,0,0,0,3120,0,1,0,1,0,0,8,NA,3,0,8,3,0,1,1,0,0.00369599997065961,66,301170,20248,420,9604,26421,0,0.899999976158142,1,0.75,0.000409000000217929,24,62000,978,0,623,2733,0,NA,0.5,0,931980,1,1,1,NA,NA,NA,NA,0,5,0.0996345952153206,1,NA,0.000409000000217929,24,62000,978,0,623,2733,0
"1690",91,93,1981,0,3,3,1,1,0,0,0,0,2347,0,1,NA,NA,0,0,7,14,NA,0,14,3,1,1,2,0,0.000384000013582408,11,45000,927,0,804,3821,0,NA,0,0,0.000540999986696988,39,192000,899,0,640,2859,0,0.25,0.5,0,931981,1,1,0,1,2,0,0,1,0,0.584864854812622,1,NA,0.000540999986696988,39,192000,899,0,640,2859,0
"1691",2,93,1982,0,3,1,1,1,0,0,0,0,2977,1,0,3,0,0,0,14,NA,3,0,14,3,0,1,1,0,0.1355250030756,2117,196344992,2186053,67656,59583,232057,1,1,1,1,0.000545000017154962,41,249000,818,0,654,2955,0,0.25,0.5,0,931982,1,1,1,NA,NA,NA,NA,0,5,0.00400529149919748,1,1,0.000545000017154962,41,249000,818,0,654,2955,0
"1692",91,93,1982,1,3,3,1,1,0,0,0,0,2347,0,1,NA,NA,0,0,7,14,NA,0,14,3,1,1,2,0,0.000394000002415851,14,60000,933,0,824,3955,0,0.800000011920929,1,0.75,0.000545000017154962,41,249000,818,0,654,2955,0,0.25,0.5,0,931982,1,1,0,0,2,0,0,1,0,0.580404698848724,1,NA,0.000545000017154962,41,249000,818,0,654,2955,0
"1693",94,93,1983,0,1,4,1,1,0,0,0,0,2349,0,1,NA,NA,0,0,NA,18,NA,0,18,4,0,1,1,0,0.000195000000530854,0,28009,1132,0,492,2496,0,1,1,1,0.000585999980103225,46,348000,1007,0,670,3058,0,0.25,0.5,0,931983,2,1,0,1,2,0,0,1,0,0.750320076942444,1,1,0.000585999980103225,46,348000,1007,0,670,3058,0
"1694",91,93,1983,1,3,3,1,1,0,0,0,0,2347,0,1,NA,NA,0,0,7,14,NA,0,14,3,1,1,2,0,0.000398000003769994,14,70000,911,0,843,4092,0,0.800000011920929,1,0.75,0.000585999980103225,46,348000,1007,0,670,3058,0,0.25,0.5,0,931983,2,0,0,0,2,0,0,1,0,0.595528423786163,1,NA,0.000585999980103225,46,348000,1007,0,670,3058,0
"1695",94,93,1984,1,1,4,1,1,0,0,0,0,2349,0,1,NA,NA,NA,NA,NA,18,NA,NA,18,4,0,1,1,0,0.000184999997145496,0,20111,1174,0,505,2569,0,1,1,1,0.000717999995686114,62,625000,962,0,683,3163,0,0.449999988079071,1,0,931984,2,1,0,0,2,0,3,1,5,0.795127332210541,1,1,0.000717999995686114,62,625000,962,0,683,3163,0
"1696",91,93,1984,1,3,3,1,1,0,0,0,0,2347,0,1,NA,NA,0,0,7,14,NA,0,14,3,1,1,2,0,0.000409000000217929,17,90000,952,0,901,4232,0,0.800000011920929,1,0.75,0.000717999995686114,62,625000,962,0,683,3163,0,0.449999988079071,1,0,931984,2,0,0,0,2,0,0,1,0,0.637089610099792,1,NA,0.000717999995686114,62,625000,962,0,683,3163,0
"1697",94,93,1985,0,4,4,1,1,0,0,0,0,2546,0,1,NA,NA,1,0,18,18,NA,1,18,4,1,1,1,0,0.00018600000475999,0,29300,1267,0,518,2642,0,1,1,1,0.000746999983675778,63,702000,1006,0,697,3272,0,0.449999988079071,1,0.25,931985,2,1,0,1,2,0,3,1,5,0.800643086433411,1,1,0.000746999983675778,63,702000,1006,0,697,3272,0
"1698",91,93,1985,1,3,3,1,1,0,0,0,0,2347,0,1,NA,NA,0,0,7,14,NA,0,14,3,1,1,2,0,0.000410000007832423,17,71580,960,0,978,4372,0,0.75,1,0.75,0.000746999983675778,63,702000,1006,0,697,3272,0,0.449999988079071,1,0.25,931985,2,0,0,0,2,0,3,1,5,0.64563524723053,1,NA,0.000746999983675778,63,702000,1006,0,697,3272,0
"1699",91,93,1986,0,1,4,1,1,0,0,0,0,2353,0,1,NA,NA,0,0,NA,18,NA,0,18,4,1,1,2,0,0.000491000013425946,19,67500,922,0,1098,4514,0,0.75,1,0.75,0.000788000004831702,72,436090,1039,0,NA,3384,0,0.449999988079071,1,0.25,931986,2,1,0,1,2,0,0,1,0,0.616106331348419,1,1,0.000788000004831702,72,436090,1039,0,NA,3384,0
"1700",94,93,1986,0,4,4,1,1,0,0,0,0,2573,0,1,NA,NA,0,0,18,18,NA,0,18,4,1,1,1,0,0.000146999998833053,0,30900,1407,0,NA,2716,0,1,1,1,0.000788000004831702,72,436090,1039,0,NA,3384,0,0.449999988079071,1,0.25,931986,2,0,0,1,2,0,3,1,5,0.842780768871307,1,NA,0.000788000004831702,72,436090,1039,0,NA,3384,0
"1701",91,93,1987,1,1,4,1,1,0,0,0,0,2353,0,1,NA,NA,0,0,NA,18,NA,0,18,4,1,1,2,0,0.000368999986676499,19,138000,890,0,NA,4656,0,0.75,1,0.75,0.00112200004514307,77,1890000,1037,0,NA,3501,0,0.449999988079071,1,0.25,931987,2,1,0,0,2,0,0,1,0,0.752515077590942,1,1,0.00112200004514307,77,1890000,1037,0,NA,3501,0
"1702",94,93,1987,0,4,4,1,1,0,0,0,0,2735,0,1,NA,NA,NA,NA,18,18,NA,NA,18,4,1,1,1,0,0.000144999998155981,0,25000,1418,0,NA,2781,0,1,1,1,0.00112200004514307,77,1890000,1037,0,NA,3501,0,0.449999988079071,1,0.25,931987,2,0,0,1,4,0,3,1,5,0.88555645942688,1,NA,0.00112200004514307,77,1890000,1037,0,NA,3501,0
"1703",91,93,1988,1,1,4,1,1,0,0,0,0,2353,0,1,NA,NA,NA,NA,NA,18,NA,NA,18,4,1,1,2,0,0.000358999997843057,18,124000,902,0,NA,4802,0,0.75,1,0.75,0.000994000001810491,74,1420000,1394,0,NA,3622,0,0.449999988079071,1,0.25,931988,1,1,0,0,2,0,3,1,5,0.734663724899292,1,1,0.000994000001810491,74,1420000,1394,0,NA,3622,0
"1704",91,93,1988,1,3,1,1,1,0,0,0,0,2771,0,0,0,0,0,0,14,NA,3,0,14,3,0,1,1,0,0.000358999997843057,18,124000,902,0,NA,4802,0,0.75,1,0.75,0.000994000001810491,74,1420000,1394,0,NA,3622,0,0.449999988079071,1,0.25,931988,1,1,1,NA,NA,NA,NA,0,5,0.734663724899292,1,NA,0.000994000001810491,74,1420000,1394,0,NA,3622,0
"1705",91,93,1989,0,4,4,1,1,0,0,0,0,3905,0,0,0,0,0,1,19,19,3,1,19,4,1,1,1,0,0.000383000005967915,19,138000,891,0,NA,4951,0,0.800000011920929,1,0.75,0.000945999985560775,80,NA,1380,0,NA,3745,0,0.449999988079071,1,0.25,931989,1,1,1,NA,NA,NA,NA,0,5,0.711813390254974,1,NA,0.000945999985560775,80,NA,1380,0,NA,3745,0
"1706",NA,93,1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000498000008519739,31,318000,1325,0,NA,3871,0
"1707",91,93,1991,0,4,4,1,1,0,0,0,0,3988,1,1,1,1,0,0,19,19,3,0,19,4,1,1,1,0,0.0003629999991972,17,61000,878,0,NA,5265,0,0.800000011920929,1,0.75,0.000339999998686835,14,225000,1336,0,NA,3999,0,0.800000011920929,1,0.75,931991,1,1,1,NA,NA,NA,NA,0,5,0.483641535043716,1,NA,0.000339999998686835,14,225000,1336,0,NA,3999,0
"1708",NA,93,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000422000011894852,15,214500,NA,0,NA,4130,0
"1709",NA,93,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00130300002638251,15,210000,NA,NA,NA,NA,0
"1710",NA,93,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1711",NA,93,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
